userId,username,userGroup,userLoginTime,surveyType,surveyTime,Joy_Survey,Disgust_Survey,Fear_Survey,Sadness_Survey,Anger_Survey
2438kmcwe1sg,five02331,Frank,2021-03-17-14-22-22,afternoonMoods,2021-03-22-12-37-20,1,1,4,8,4
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,eveningMoods,2021-03-17-16-35-08,4,2,4,6,1
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,morningMoods,2021-03-18-10-57-43,3,1,1,5,1
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,afternoonMoods,2021-03-18-13-15-58,6,2,5,4,1
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,eveningMoods,2021-03-18-16-46-09,6,1,4,6,1
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,morningMoods,2021-03-19-09-31-27,5,1,2,3,1
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,afternoonMoods,2021-03-19-12-57-05,6,1,3,4,1
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,eveningMoods,2021-03-19-16-12-59,7,1,1,4,2
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,morningMoods,2021-03-20-08-17-45,8,3,2,4,1
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,afternoonMoods,2021-03-20-11-53-26,8,1,2,1,1
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,eveningMoods,2021-03-20-15-32-59,5,8,2,3,7
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,morningMoods,2021-03-21-09-38-23,6,1,1,5,3
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,eveningMoods,2021-03-21-17-20-35,6,2,3,5,2
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,morningMoods,2021-03-22-07-54-44,7,3,1,5,2
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,afternoonMoods,2021-03-22-12-06-01,7,2,2,4,1
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,afternoonMoods,2021-03-23-11-42-37,7,1,1,3,1
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,eveningMoods,2021-03-23-16-49-10,6,1,4,5,3
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,morningMoods,2021-03-24-09-34-42,2,1,1,5,2
ex608kmcwxyy3,tail68628,FrankKeyboard,2021-03-17-14-28-43,afternoonMoods,2021-03-24-12-32-53,4,1,1,4,6
ex608kmcz812d,dot10946,FrankKeyboard,2021-03-17-15-46-21,eveningMoods,2021-03-17-15-49-31,4,3,2,6,6
ex608kmcz812d,dot10946,FrankKeyboard,2021-03-17-15-46-21,afternoonMoods,2021-03-18-13-16-03,2,4,2,8,9
ex608kmcz812d,dot10946,FrankKeyboard,2021-03-17-15-46-21,eveningMoods,2021-03-18-17-36-50,6,2,1,2,2
ex608kmcz812d,dot10946,FrankKeyboard,2021-03-17-15-46-21,morningMoods,2021-03-19-09-17-36,6,1,1,2,2
ex608kmcz812d,dot10946,FrankKeyboard,2021-03-17-15-46-21,afternoonMoods,2021-03-19-13-33-52,4,2,1,3,4
ex608kmcz812d,dot10946,FrankKeyboard,2021-03-17-15-46-21,morningMoods,2021-03-20-08-36-05,8,1,1,2,2
ex608kmcz812d,dot10946,FrankKeyboard,2021-03-17-15-46-21,afternoonMoods,2021-03-22-12-32-36,7,1,2,1,1
19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,morningMoods,2021-03-18-10-25-33,4,1,1,3,1
19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,afternoonMoods,2021-03-18-12-33-17,2,1,1,2,1
19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,eveningMoods,2021-03-18-16-40-39,4,1,1,3,1
19g6bkmd0y4g2,life34085,Keyboard,2021-03-17-16-27-34,eveningMoods,2021-03-17-16-33-12,10,1,1,1,1
19g6bkmd0y4g2,life34085,Keyboard,2021-03-17-16-27-34,morningMoods,2021-03-18-11-14-04,8,2,1,1,1
19g6bkmd0y4g2,life34085,Keyboard,2021-03-17-16-27-34,morningMoods,2021-03-18-11-14-31,1,2,1,1,1
19g6bkmd0y4g2,life34085,Keyboard,2021-03-17-16-27-34,afternoonMoods,2021-03-19-12-38-05,9,1,1,1,1
19g6bkmd0y4g2,life34085,Keyboard,2021-03-17-16-27-34,afternoonMoods,2021-03-20-12-17-14,7,1,1,1,1
19g6bkmdjuntw,represent55248,FrankKeyboard,2021-03-18-01-16-46,afternoonMoods,2021-03-18-11-32-33,5,1,1,1,1
19g6bkmdjuntw,represent55248,FrankKeyboard,2021-03-18-01-16-46,afternoonMoods,2021-03-18-11-33-19,5,1,1,1,1
19g6bkmdjuntw,represent55248,FrankKeyboard,2021-03-18-01-16-46,afternoonMoods,2021-03-18-11-33-57,5,1,1,1,1
19g6bkmdjuntw,represent55248,FrankKeyboard,2021-03-18-01-16-46,afternoonMoods,2021-03-18-13-23-35,5,3,1,1,1
19g6bkmdjuntw,represent55248,FrankKeyboard,2021-03-18-01-16-46,eveningMoods,2021-03-18-16-32-40,8,1,1,1,1
19g6bkmdjuntw,represent55248,FrankKeyboard,2021-03-18-01-16-46,afternoonMoods,2021-03-19-13-38-48,8,1,1,1,1
19g6bkmdjuntw,represent55248,FrankKeyboard,2021-03-18-01-16-46,eveningMoods,2021-03-19-16-44-09,8,1,1,1,1
19g6bkmdjuntw,represent55248,FrankKeyboard,2021-03-18-01-16-46,afternoonMoods,2021-03-20-12-32-10,9,1,1,1,1
19g6bkmdjuntw,represent55248,FrankKeyboard,2021-03-18-01-16-46,afternoonMoods,2021-03-21-12-42-18,8,1,1,1,1
19g6bkmdjuntw,represent55248,FrankKeyboard,2021-03-18-01-16-46,morningMoods,2021-03-22-11-16-50,9,1,1,1,1
19g6bkmdjuntw,represent55248,FrankKeyboard,2021-03-18-01-16-46,eveningMoods,2021-03-22-17-43-06,9,1,1,1,1
19g6bkmdjuntw,represent55248,FrankKeyboard,2021-03-18-01-16-46,morningMoods,2021-03-23-11-15-55,10,1,1,1,1
19g6bkmdjuntw,represent55248,FrankKeyboard,2021-03-18-01-16-46,afternoonMoods,2021-03-23-14-23-40,9,1,1,1,1
19g6bkmdjuntw,represent55248,FrankKeyboard,2021-03-18-01-16-46,eveningMoods,2021-03-23-16-32-43,9,1,1,1,1
19g6bkmdjuntw,represent55248,FrankKeyboard,2021-03-18-01-16-46,morningMoods,2021-03-24-11-16-16,9,1,1,1,1
19g6bkmdjuntw,represent55248,FrankKeyboard,2021-03-18-01-16-46,eveningMoods,2021-03-24-16-56-30,8,1,1,1,1
19g6bkmdk1g9e,forgot92863,Keyboard,2021-03-18-01-19-09,morningMoods,2021-03-18-12-29-44,3,1,1,3,7
19g6bkmdk1g9e,forgot92863,Keyboard,2021-03-18-01-19-09,afternoonMoods,2021-03-18-15-40-42,4,1,1,1,2
19g6bkmdk1g9e,forgot92863,Keyboard,2021-03-18-01-19-09,eveningMoods,2021-03-18-19-06-23,2,1,1,1,4
19g6bkmdk1g9e,forgot92863,Keyboard,2021-03-18-01-19-09,morningMoods,2021-03-19-11-23-42,1,1,1,2,2
19g6bkmdk1g9e,forgot92863,Keyboard,2021-03-18-01-19-09,afternoonMoods,2021-03-19-15-15-12,1,1,1,3,7
19g6bkmdk1g9e,forgot92863,Keyboard,2021-03-18-01-19-09,eveningMoods,2021-03-19-18-41-22,2,,1,1,5
19g6bkmdk1g9e,forgot92863,Keyboard,2021-03-18-01-19-09,afternoonMoods,2021-03-20-14-45-44,3,1,1,1,1
19g6bkmdk1g9e,forgot92863,Keyboard,2021-03-18-01-19-09,eveningMoods,2021-03-20-18-44-21,4,1,1,1,2
19g6bkmdk1g9e,forgot92863,Keyboard,2021-03-18-01-19-09,morningMoods,2021-03-21-12-03-00,5,1,1,1,3
19g6bkmdk1g9e,forgot92863,Keyboard,2021-03-18-01-19-09,eveningMoods,2021-03-21-18-58-33,3,1,1,1,3
19g6bkmdk1g9e,forgot92863,Keyboard,2021-03-18-01-19-09,morningMoods,2021-03-22-11-09-57,1,5,1,1,8
19g6bkmdk1g9e,forgot92863,Keyboard,2021-03-18-01-19-09,afternoonMoods,2021-03-22-14-41-38,9,1,1,1,2
19g6bkmdk1g9e,forgot92863,Keyboard,2021-03-18-01-19-09,eveningMoods,2021-03-22-18-32-50,5,1,1,1,2
19g6bkmerm4se,sheet35295,Keyboard,2021-03-18-21-43-49,afternoonMoods,2021-03-19-11-51-21,7,1,3,2,1
19g6bkmerm4se,sheet35295,Keyboard,2021-03-18-21-43-49,eveningMoods,2021-03-19-16-40-24,7,1,1,1,1
19g6bkmerm4se,sheet35295,Keyboard,2021-03-18-21-43-49,afternoonMoods,2021-03-20-12-42-37,8,1,1,1,1
19g6bkmerm4se,sheet35295,Keyboard,2021-03-18-21-43-49,eveningMoods,2021-03-20-16-33-44,6,1,1,2,1
19g6bkmerm4se,sheet35295,Keyboard,2021-03-18-21-43-49,afternoonMoods,2021-03-21-13-00-15,6,1,1,1,2
19g6bkmerm4se,sheet35295,Keyboard,2021-03-18-21-43-49,afternoonMoods,2021-03-23-13-10-43,6,2,2,2,2
19g68kmexpt99,matter83514,Keyboard,2021-03-19-00-26-51,afternoonMoods,2021-03-19-12-32-36,5,7,6,7,8
19g68kmexxfoh,receive07916,Frank,2021-03-19-00-35-10,afternoonMoods,2021-03-19-13-37-22,8,1,1,1,1
19g68kmexxfoh,receive07916,Frank,2021-03-19-00-35-10,eveningMoods,2021-03-19-17-21-02,8,1,1,1,1
19g68kmexxfoh,receive07916,Frank,2021-03-19-00-35-10,afternoonMoods,2021-03-20-12-56-48,10,1,1,1,1
19g68kmexxfoh,receive07916,Frank,2021-03-19-00-35-10,eveningMoods,2021-03-20-18-15-51,10,1,1,1,1
19g68kmexxfoh,receive07916,Frank,2021-03-19-00-35-10,morningMoods,2021-03-21-10-50-53,9,1,1,1,1
19g68kmexzx6y,colony57552,Keyboard,2021-03-19-00-36-15,morningMoods,2021-03-19-07-41-46,3,1,2,3,6
19g68kmexzx6y,colony57552,Keyboard,2021-03-19-00-36-15,afternoonMoods,2021-03-19-12-38-15,2,1,1,2,5
19g68kmexzx6y,colony57552,Keyboard,2021-03-19-00-36-15,morningMoods,2021-03-20-09-46-36,5,1,2,1,1
19g68kmexzx6y,colony57552,Keyboard,2021-03-19-00-36-15,afternoonMoods,2021-03-20-12-49-37,4,2,1,2,5
19g68kmexzx6y,colony57552,Keyboard,2021-03-19-00-36-15,morningMoods,2021-03-21-08-35-48,2,1,1,1,1
19g68kmexzx6y,colony57552,Keyboard,2021-03-19-00-36-15,afternoonMoods,2021-03-21-12-12-30,3,3,1,4,1
19g68kmexzx6y,colony57552,Keyboard,2021-03-19-00-36-15,eveningMoods,2021-03-21-17-14-49,3,1,1,2,1
19g68kmexzx6y,colony57552,Keyboard,2021-03-19-00-36-15,morningMoods,2021-03-22-07-40-20,1,4,1,6,1
19g68kmexzx6y,colony57552,Keyboard,2021-03-19-00-36-15,afternoonMoods,2021-03-22-12-46-22,2,1,2,1,7
19g68kmexzx6y,colony57552,Keyboard,2021-03-19-00-36-15,eveningMoods,2021-03-22-17-05-16,2,1,3,1,1
19g68kmexzx6y,colony57552,Keyboard,2021-03-19-00-36-15,eveningMoods,2021-03-23-17-24-36,3,2,1,1,4
19g68kmexzx6y,colony57552,Keyboard,2021-03-19-00-36-15,morningMoods,2021-03-24-08-03-31,3,1,2,2,1
19g68kmexzx6y,colony57552,Keyboard,2021-03-19-00-36-15,eveningMoods,2021-03-24-17-22-39,1,3,5,6,3
19g68kmexzx6y,colony57552,Keyboard,2021-03-19-00-36-15,afternoonMoods,2021-03-25-12-33-31,3,1,1,1,1
19g68kmeznv66,apple41756,Frank,2021-03-19-01-25-32,morningMoods,2021-03-19-08-40-32,8,5,2,6,9
19g68kmeznv66,apple41756,Frank,2021-03-19-01-25-32,eveningMoods,2021-03-19-16-43-15,8,6,8,5,4
19g68kmeznv66,apple41756,Frank,2021-03-19-01-25-32,morningMoods,2021-03-20-11-15-34,7,1,1,1,1
19g68kmeznv66,apple41756,Frank,2021-03-19-01-25-32,eveningMoods,2021-03-20-17-01-32,4,1,2,1,1
19g68kmeznv66,apple41756,Frank,2021-03-19-01-25-32,morningMoods,2021-03-21-10-47-59,3,1,1,1,
19g68kmeznv66,apple41756,Frank,2021-03-19-01-25-32,morningMoods,2021-03-22-11-16-26,7,3,2,5,3
19g68kmeznv66,apple41756,Frank,2021-03-19-01-25-32,morningMoods,2021-03-23-08-37-59,2,1,1,1,1
19g68kmeznv66,apple41756,Frank,2021-03-19-01-25-32,eveningMoods,2021-03-24-16-39-49,6,1,1,1,1
19g68kmeznv66,apple41756,Frank,2021-03-19-01-25-32,morningMoods,2021-03-25-08-38-40,3,8,8,9,9
19g6bkmf0snbt,wood29689,Frank,2021-03-19-01-58-28,afternoonMoods,2021-03-19-12-38-36,4,6,4,6,6
19g6bkmf0snbt,wood29689,Frank,2021-03-19-01-58-28,eveningMoods,2021-03-19-16-40-57,6,6,4,7,6
19g6bkmf0snbt,wood29689,Frank,2021-03-19-01-58-28,morningMoods,2021-03-20-09-00-22,5,5,6,7,4
19g6bkmf0snbt,wood29689,Frank,2021-03-19-01-58-28,afternoonMoods,2021-03-20-12-45-21,5,4,3,6,6
19g6bkmf0snbt,wood29689,Frank,2021-03-19-01-58-28,eveningMoods,2021-03-20-18-16-35,4,4,5,5,3
19g6bkmf0snbt,wood29689,Frank,2021-03-19-01-58-28,morningMoods,2021-03-21-09-04-56,4,3,6,7,6
19g6bkmf0snbt,wood29689,Frank,2021-03-19-01-58-28,eveningMoods,2021-03-21-17-51-28,7,6,3,3,6
19g6bkmf0snbt,wood29689,Frank,2021-03-19-01-58-28,morningMoods,2021-03-22-11-23-53,5,4,3,6,3
19g6bkmf0snbt,wood29689,Frank,2021-03-19-01-58-28,afternoonMoods,2021-03-22-13-06-32,7,2,6,7,3
19g6bkmf0snbt,wood29689,Frank,2021-03-19-01-58-28,eveningMoods,2021-03-22-17-39-54,4,3,6,6,6
19g6bkmf0snbt,wood29689,Frank,2021-03-19-01-58-28,afternoonMoods,2021-03-23-13-24-39,6,6,2,2,3
19g6bkmf0snbt,wood29689,Frank,2021-03-19-01-58-28,morningMoods,2021-03-24-09-17-44,6,6,6,7,5
19g6bkmf0snbt,wood29689,Frank,2021-03-19-01-58-28,morningMoods,2021-03-25-08-56-11,3,2,3,3,2
19g6bkmf0snbt,wood29689,Frank,2021-03-19-01-58-28,afternoonMoods,2021-03-25-13-01-27,1,1,1,2,1
19g6bkmf0snbt,wood29689,Frank,2021-03-19-01-58-28,eveningMoods,2021-03-25-17-16-57,6,3,4,4,3
19g6bkmfnycqm,offer22995,Frank,2021-03-19-12-45-13,afternoonMoods,2021-03-19-12-46-55,3,1,1,2,2
19g6bkmfnycqm,offer22995,Frank,2021-03-19-12-45-13,morningMoods,2021-03-20-08-59-19,3,1,1,2,
19g6bkmfnycqm,offer22995,Frank,2021-03-19-12-45-13,morningMoods,2021-03-21-08-21-12,5,1,1,2,1
19g6bkmfnycqm,offer22995,Frank,2021-03-19-12-45-13,afternoonMoods,2021-03-21-13-34-31,7,1,1,1,2
19g6bkmfnycqm,offer22995,Frank,2021-03-19-12-45-13,eveningMoods,2021-03-21-17-38-09,5,1,1,1,
19g6bkmfnycqm,offer22995,Frank,2021-03-19-12-45-13,morningMoods,2021-03-22-10-00-51,2,1,1,1,3
19g6bkmfnycqm,offer22995,Frank,2021-03-19-12-45-13,eveningMoods,2021-03-22-17-16-14,3,1,1,1,
19g6bkmfnycqm,offer22995,Frank,2021-03-19-12-45-13,afternoonMoods,2021-03-23-13-28-49,2,1,1,2,
19g6bkmfnycqm,offer22995,Frank,2021-03-19-12-45-13,eveningMoods,2021-03-23-17-10-53,2,1,1,2,
19g6bkmfnycqm,offer22995,Frank,2021-03-19-12-45-13,morningMoods,2021-03-24-10-28-17,4,1,2,1,2
19g6bkmfnycqm,offer22995,Frank,2021-03-19-12-45-13,eveningMoods,2021-03-24-17-43-48,1,1,3,4,4
19g6bkmfnycqm,offer22995,Frank,2021-03-19-12-45-13,morningMoods,2021-03-25-10-24-19,2,1,2,3,4
19g6bkmfnycqm,offer22995,Frank,2021-03-19-12-45-13,afternoonMoods,2021-03-25-13-44-31,1,1,2,2,4
19g68kmgfsjin,signal72380,Keyboard,2021-03-20-01-45-45,morningMoods,2021-03-20-10-15-44,5,7,7,5,
19g68kmgfsjin,signal72380,Keyboard,2021-03-20-01-45-45,eveningMoods,2021-03-20-17-08-25,6,6,2,1,1
19g68kmgfsjin,signal72380,Keyboard,2021-03-20-01-45-45,eveningMoods,2021-03-21-17-03-30,4,6,3,2,3
19g68kmgfsjin,signal72380,Keyboard,2021-03-20-01-45-45,eveningMoods,2021-03-22-17-10-52,2,6,5,6,6
19g68kmgfsjin,signal72380,Keyboard,2021-03-20-01-45-45,morningMoods,2021-03-23-08-22-11,5,5,6,2,1
19g68kmgfsjin,signal72380,Keyboard,2021-03-20-01-45-45,afternoonMoods,2021-03-23-13-52-23,5,1,3,2,3
19g68kmgfsjin,signal72380,Keyboard,2021-03-20-01-45-45,morningMoods,2021-03-24-08-22-58,4,1,4,1,1
19g68kmgfsjin,signal72380,Keyboard,2021-03-20-01-45-45,eveningMoods,2021-03-24-17-33-18,3,3,6,3,4
19g68kmgfsjin,signal72380,Keyboard,2021-03-20-01-45-45,afternoonMoods,2021-03-26-13-07-50,6,4,2,1,3
19g6bkmgwq14x,title11300,FrankKeyboard,2021-03-20-09-36-13,eveningMoods,2021-03-20-20-20-34,8,3,10,9,5
19g6bkmgwq14x,title11300,FrankKeyboard,2021-03-20-09-36-13,morningMoods,2021-03-21-11-04-44,8,6,10,9,4
19g6bkmgwq14x,title11300,FrankKeyboard,2021-03-20-09-36-13,eveningMoods,2021-03-21-18-59-55,7,8,10,10,5
19g6bkmgwq14x,title11300,FrankKeyboard,2021-03-20-09-36-13,morningMoods,2021-03-22-10-55-55,8,7,10,10,5
19g6bkmgwq14x,title11300,FrankKeyboard,2021-03-20-09-36-13,eveningMoods,2021-03-22-20-09-27,9,8,10,10,5
19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,morningMoods,2021-03-22-08-31-46,3,1,1,2,1
19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,morningMoods,2021-03-24-07-38-19,1,1,1,4,6
19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,afternoonMoods,2021-03-24-11-40-56,7,1,1,1,1
19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,eveningMoods,2021-03-24-16-01-54,8,1,1,1,1
19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,afternoonMoods,2021-03-25-12-00-22,5,6,1,1,1
19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,morningMoods,2021-03-26-09-13-49,3,1,1,3,1
19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,afternoonMoods,2021-03-26-12-43-46,3,1,1,1,1
19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,eveningMoods,2021-03-26-17-10-48,3,1,1,2,1
19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,morningMoods,2021-03-27-08-37-41,6,1,1,1,1
19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,afternoonMoods,2021-03-27-12-10-57,9,1,1,1,1
19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,eveningMoods,2021-03-27-16-00-14,7,1,1,1,1
19g6bkmhwvap3,union77173,Frank,2021-03-21-02-33-35,afternoonMoods,2021-03-21-13-32-06,8,1,1,1,1
19g6bkmhwvap3,union77173,Frank,2021-03-21-02-33-35,morningMoods,2021-03-22-09-05-28,5,1,1,1,1
19g6bkmhwvap3,union77173,Frank,2021-03-21-02-33-35,afternoonMoods,2021-03-22-12-17-04,4,1,1,1,1
19g6bkmhwvap3,union77173,Frank,2021-03-21-02-33-35,afternoonMoods,2021-03-23-12-16-09,4,1,1,1,1
19g6bkmhwvap3,union77173,Frank,2021-03-21-02-33-35,morningMoods,2021-03-24-08-41-52,1,1,1,1,1
19g6bkmhwvap3,union77173,Frank,2021-03-21-02-33-35,afternoonMoods,2021-03-24-12-16-52,1,1,1,1,1
19g6bkmhwvap3,union77173,Frank,2021-03-21-02-33-35,eveningMoods,2021-03-25-17-04-24,1,1,1,1,1
19g6bkmhwvap3,union77173,Frank,2021-03-21-02-33-35,afternoonMoods,2021-03-26-12-21-58,2,1,1,1,1
19g6bkmhwvap3,union77173,Frank,2021-03-21-02-33-35,morningMoods,2021-03-27-09-52-00,1,1,1,1,1
19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,morningMoods,2021-03-22-11-22-13,4,2,4,5,2
19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,afternoonMoods,2021-03-22-14-20-37,4,2,2,3,1
19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,eveningMoods,2021-03-22-17-44-06,5,1,2,3,2
19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,morningMoods,2021-03-23-11-15-54,2,1,2,4,2
19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,afternoonMoods,2021-03-23-13-58-22,3,1,4,5,1
19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,eveningMoods,2021-03-23-18-23-16,4,2,1,3,1
19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,morningMoods,2021-03-24-11-15-53,1,3,3,6,4
19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,afternoonMoods,2021-03-24-14-15-40,1,1,3,5,3
19g6bkmj8pk9o,natural02666,Frank,2021-03-22-00-45-22,morningMoods,2021-03-22-08-36-52,4,5,1,1,1
19g6bkmj8pk9o,natural02666,Frank,2021-03-22-00-45-22,afternoonMoods,2021-03-22-12-33-39,5,1,1,1,1
19g6bkmj8pk9o,natural02666,Frank,2021-03-22-00-45-22,eveningMoods,2021-03-22-16-40-56,8,2,1,1,1
19g6bkmj8pk9o,natural02666,Frank,2021-03-22-00-45-22,morningMoods,2021-03-23-08-33-02,3,1,1,1,1
19g6bkmj8pk9o,natural02666,Frank,2021-03-22-00-45-22,afternoonMoods,2021-03-23-12-35-09,5,1,1,1,1
19g6bkmj8pk9o,natural02666,Frank,2021-03-22-00-45-22,eveningMoods,2021-03-23-18-16-47,7,1,1,1,1
19g6bkmj8pk9o,natural02666,Frank,2021-03-22-00-45-22,morningMoods,2021-03-24-11-16-22,4,2,1,1,1
19g6bkmj8pk9o,natural02666,Frank,2021-03-22-00-45-22,afternoonMoods,2021-03-24-14-20-51,7,1,1,1,1
19g6bkmj8pk9o,natural02666,Frank,2021-03-22-00-45-22,morningMoods,2021-03-25-11-15-37,8,1,1,1,1
19g6bkmj8pk9o,natural02666,Frank,2021-03-22-00-45-22,afternoonMoods,2021-03-26-12-33-05,8,1,1,1,10
19g6bkmjaku8o,evidence04800,Frank,2021-03-22-01-43-53,afternoonMoods,2021-03-22-16-11-47,4,1,1,2,2
19g6bkmjaku8o,evidence04800,Frank,2021-03-22-01-43-53,eveningMoods,2021-03-22-18-44-52,1,1,1,1,3
19g6bkmjaku8o,evidence04800,Frank,2021-03-22-01-43-53,morningMoods,2021-03-23-11-05-14,2,1,1,2,2
19g6bkmjaku8o,evidence04800,Frank,2021-03-22-01-43-53,eveningMoods,2021-03-23-19-22-56,2,1,1,2,2
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,morningMoods,2021-03-23-08-07-31,4,1,1,2,1
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,afternoonMoods,2021-03-23-13-02-56,3,1,1,1,1
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,eveningMoods,2021-03-23-17-03-05,3,1,1,1,1
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,morningMoods,2021-03-24-08-42-47,4,1,1,2,1
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,afternoonMoods,2021-03-24-13-37-02,4,1,1,1,1
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,eveningMoods,2021-03-24-17-03-31,5,1,1,1,1
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,afternoonMoods,2021-03-25-13-24-21,1,1,3,1,1
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,eveningMoods,2021-03-25-17-02-50,3,1,1,1,1
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,afternoonMoods,2021-03-26-13-10-43,6,1,1,1,1
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,eveningMoods,2021-03-26-17-14-43,4,2,1,2,2
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,morningMoods,2021-03-27-10-51-03,5,1,1,1,1
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,afternoonMoods,2021-03-27-13-33-52,5,1,3,3,1
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,morningMoods,2021-03-28-10-17-39,7,1,1,3,1
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,afternoonMoods,2021-03-28-13-42-10,5,1,1,3,1
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,eveningMoods,2021-03-28-17-02-30,3,1,1,3,1
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,morningMoods,2021-03-29-10-39-39,4,1,1,1,1
19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,afternoonMoods,2021-03-29-13-05-13,3,1,2,1,1
19g6akmkni20x,magnet52178,Frank,2021-03-23-00-30-18,afternoonMoods,2021-03-23-15-02-34,4,1,2,4,4
19g6akmkni20x,magnet52178,Frank,2021-03-23-00-30-18,eveningMoods,2021-03-23-18-37-22,3,1,1,4,4
19g6akmkni20x,magnet52178,Frank,2021-03-23-00-30-18,afternoonMoods,2021-03-24-15-46-32,1,1,2,4,4
19g6akmkni20x,magnet52178,Frank,2021-03-23-00-30-18,eveningMoods,2021-03-24-19-10-28,2,1,3,4,6
19g6akmkni20x,magnet52178,Frank,2021-03-23-00-30-18,afternoonMoods,2021-03-25-14-49-41,7,1,1,1,1
19g6akmkni20x,magnet52178,Frank,2021-03-23-00-30-18,eveningMoods,2021-03-25-19-26-26,7,2,1,1,1
19g6akmkni20x,magnet52178,Frank,2021-03-23-00-30-18,afternoonMoods,2021-03-26-14-34-32,10,1,1,1,1
19g6akmkni20x,magnet52178,Frank,2021-03-23-00-30-18,eveningMoods,2021-03-26-18-54-14,10,1,1,1,1
19g6akmkni20x,magnet52178,Frank,2021-03-23-00-30-18,morningMoods,2021-03-27-12-46-47,6,1,1,1,1
19g6akmkni20x,magnet52178,Frank,2021-03-23-00-30-18,afternoonMoods,2021-03-27-15-54-11,6,1,1,1,1
19g6akmkni20x,magnet52178,Frank,2021-03-23-00-30-18,eveningMoods,2021-03-27-19-27-33,6,1,1,1,1
19g6akmkni20x,magnet52178,Frank,2021-03-23-00-30-18,eveningMoods,2021-03-28-19-48-38,6,1,1,1,1
19g6akmkni20x,magnet52178,Frank,2021-03-23-00-30-18,morningMoods,2021-03-29-11-52-37,3,1,1,1,1
